Produto/Unidade,Nível de Comercialização,U.F.,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015
BANANA PRATA (kg),ATACADO,PR,"1,62","2,00","2,10","2,18","2,25","2,25","1,87","1,75","1,57","1,40",,"1,54"
BATATA INGLESA (kg),ATACADO,PR,"2,63","2,17","1,78","1,76","1,67","1,88","1,94","1,55","1,99","1,60",,"1,95"
BATATA-DOCE (kg),ATACADO,PR,"1,60","1,59","1,74","1,69","1,59","1,44","1,27","1,27","1,29","1,59",,"1,59"
CAFÉ ARÁBICA (60 kg),ATACADO,PR,"404,26","402,73","397,67","412,54","392,51","383,63","387,41","406,60","402,37","423,80","412,43","418,65"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,PR,,,,,,,,,,"129,70","128,30","161,65"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,PR,,,,,,,,,,"8,43","9,14","11,99"
CARNE BOVINA QUARTO DIANTEIRO COM OSSO (15 kg),ATACADO,PR,"99,50","103,74","104,70","115,39","122,10","122,97","126,78","128,53","125,36","125,99","128,23","127,99"
CARNE BOVINA QUARTO TRASEIRO COM OSSO (15 kg),ATACADO,PR,"178,74","179,03","177,53","179,42","181,32","177,13","176,64","175,43","176,43","175,73","181,99","192,88"
CARNE BOVINA TRASEIRO COM OSSO (kg),ATACADO,PR,,,,,,,,,,"12,16","13,22","14,28"
CARNE DE FRANGO CONGELADO (kg),ATACADO,PR,"3,91","3,98","4,06","3,98","3,94","3,93","4,00","3,93","4,20","4,64","4,70","4,74"
CARNE DE FRANGO RESFRIADO (kg),ATACADO,PR,"3,96","3,98","4,04","4,05","3,99","4,09","4,14","4,03","4,29","4,70","4,81","4,91"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,PR,,,,,,,,,,"8,26","8,97","13,39"
CARÁ (kg),ATACADO,PR,"2,50","2,50","2,50","2,50","2,50","2,50","2,50","2,50","2,50","2,50",,"2,50"
CEBOLA (kg),ATACADO,PR,"1,57","1,90","2,16","2,35","3,60","4,18","4,70","3,61","2,40","1,25",,"2,35"
COCO VERDE (un),ATACADO,PR,"1,80","1,80","1,80","1,80","1,80","1,80","1,80","1,80","2,00","2,00",,"2,13"
FARINHA DE MANDIOCA (50 kg),ATACADO,PR,"50,17","47,38","48,04","48,56","45,20","39,67","38,45","37,86","37,75","38,60","47,69","53,56"
FARINHA DE MANDIOCA TIPO 1 BRANCA (30 kg),ATACADO,PR,,,,,,,,,,"67,50","100,84","113,20"
"FARINHA DE MANDIOCA TIPO 1, TORRADA (30 kg)",ATACADO,PR,,,,,,,,,,"77,70","106,13","125,25"
FARINHA DE TRIGO (50 kg),ATACADO,PR,"70,82","76,99","77,19","80,01","81,89","80,69","80,09","78,08","78,88","81,97","83,20","86,48"
FARINHA DE TRIGO ESPECIAL (50 kg),ATACADO,PR,"68,11","67,94","61,85","73,90","79,40","73,37","80,07","74,75","74,66","72,79","68,44","74,52"
FARINHA DE TRIGO ESPECIAL ENRIQUECIDA TIPO 1 (10 kg),ATACADO,PR,,,,,,,,,,"18,83","19,45","21,65"
FEIJÃO COMUM CORES (30 kg),ATACADO,PR,"91,75","98,16","98,14","89,51","87,38","76,60","85,86","61,95","67,61","68,14","79,14","89,88"
FEIJÃO COMUM CORES TIPO 1 (30 kg),ATACADO,PR,,,,,,,,,,"98,70","132,88","145,28"
FEIJÃO COMUM PRETO (30 kg),ATACADO,PR,"87,80","92,76","92,50","88,68","81,82","74,38","68,25","68,50","77,88","79,58","83,98","87,69"
FEIJÃO COMUM PRETO TIPO 1 (30 kg),ATACADO,PR,,,,,,,,,,"91,20","109,35","109,85"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,PR,,,,,,,,,,"2,50","2,01","1,85"
FÉCULA DE MANDIOCA (25 kg),ATACADO,PR,"34,96","33,08","32,09","30,38","30,58","28,38","27,34","25,95","25,71","26,44","32,20","36,25"
INHAME (kg),ATACADO,PR,"2,00","2,00","2,00","2,00","2,00","2,00","2,00","2,00","2,00","2,00",,"2,00"
LARANJA PERA (kg),ATACADO,PR,"1,01","1,11","1,12","1,45","1,42","1,40","1,40","1,40","1,12","1,00",,"1,04"
LEITE DE VACA EM PÓ INTEGRAL (kg),ATACADO,PR,"22,98","22,75","23,21","24,00","24,19","24,60","25,18","26,09","25,87","24,40","22,75","21,68"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,PR,,,,,,,,,,"24,12","23,61","26,80"
LEITE DE VACA TIPO C (l),ATACADO,PR,"1,63","1,62","1,62","1,66","1,67","1,72","1,77","1,78","1,77","1,77","1,76","1,76"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),ATACADO,PR,,,,,,,,,,"3,84","3,83","3,77"
MAMÃO FORMOSA (kg),ATACADO,PR,"1,67","1,67","1,71","2,01","1,46","1,62","1,90","1,67","1,64","1,67",,"1,96"
MARACUJÁ AZEDO (kg),ATACADO,PR,"2,91","3,53","4,07","3,91","2,73","2,63","3,33","4,29","5,00","5,00",,"5,42"
MAÇÃ NACIONAL (kg),ATACADO,PR,"3,21","3,00","3,00","3,00","3,00","3,00","3,00","3,19","3,44","3,50",,"3,50"
MILHO EM GRÃOS (60 kg),ATACADO,PR,"25,35","23,84","24,39","25,06","22,91","22,25","23,79","24,84","26,77","29,11","29,64","29,92"
OLEO DE SOJA REFINADO (20 latas),ATACADO,PR,,,,,,,,,,"56,90","56,95","57,96"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,PR,,,,,,,,,,"88,80","97,94","101,17"
PIMENTÃO VERDE (kg),ATACADO,PR,"1,54","1,68","2,06","2,67","1,99","2,45","2,45","2,16","2,00","1,92",,"2,40"
QUIABO (kg),ATACADO,PR,"3,85","1,87","1,87","1,91","2,85","4,63","4,49","5,27","5,00","4,68",,"4,49"
SOJA EM GRÃOS (60 kg),ATACADO,PR,"59,22","59,33","62,06","62,70","60,58","60,99","63,91","68,49","72,08","74,72","73,21","71,95"
TANGERINA (kg),ATACADO,PR,"2,50","2,40","2,40","2,40","2,11","1,62","1,52","1,61","2,19","2,40",,"2,23"
TOMATE (kg),ATACADO,PR,"1,89","2,41","2,10","2,85","3,67","2,73","2,96","2,25","1,90","2,27",,"3,22"
TRIGO EM GRÃOS (60 kg),ATACADO,PR,"33,75","34,42","35,27","38,57","40,70","39,91","38,17","38,15","38,01","41,01","42,91","43,39"
ABACAXI PÉROLA (kg),PRODUTOR,PR,"1,50","1,50","1,50","1,50","1,50","1,50","1,50","1,50","1,50","1,50","1,50","1,50"
ALHO COMUM (10 kg),PRODUTOR,PR,,,,,,,,,,"100,00","100,00","105,00"
ALHO NOBRE (10 kg),PRODUTOR,PR,,,,,,,,,,"70,00","74,46","86,24"
AMENDOIM EM CASCA (25 kg),PRODUTOR,PR,"67,50","61,25","60,00","60,00","57,00","50,00","54,00","50,00","50,00","52,00","60,00","60,00"
ARROZ LONGO EM CASCA (60 kg),PRODUTOR,PR,"52,53","51,67","51,52","51,77","51,97","51,92","51,89","51,37","51,45","53,67","54,62","54,58"
ARROZ LONGO FINO EM CASCA (60 kg),PRODUTOR,PR,"50,31","52,14","51,94","51,51","51,84","51,53","51,43","51,43","51,79","54,97","58,36","59,09"
AVEIA EM CASCA (60 kg),PRODUTOR,PR,"19,17","20,40","21,18","19,66","22,57","23,09","21,80","21,22","20,80","20,48","20,35","20,82"
BANANA PRATA (20 kg),PRODUTOR,PR,"16,92","20,15","21,00","22,50","23,20","24,44","21,30","20,63","17,75","16,00","17,50","18,50"
BANANA PRATA (kg),PRODUTOR,PR,"2,30","2,88","2,88","2,50","2,60","2,50","2,44","2,25","2,50","1,90","2,75","3,00"
BATATA INGLESA (50 kg),PRODUTOR,PR,"50,50","70,00","67,00","62,50","67,00","67,13","75,00","45,00","85,00","50,00","95,00","110,00"
BATATA-DOCE (kg),PRODUTOR,PR,"1,78","1,80","1,80","1,80","1,64","1,80","1,82","1,80","1,80","1,80","1,95","1,95"
BOI GORDO (15 kg),PRODUTOR,PR,,,,,,,,,,"145,46","146,73","148,10"
BOI VIVO (15 kg),PRODUTOR,PR,"140,20","140,17","140,94","144,18","146,17","144,96","145,42","145,24","145,51","145,48","146,42","147,66"
BORRACHA CERNAMBI VIRGEM PRENSADO (kg),PRODUTOR,PR,,,,,,,,,,"2,10","2,10","2,10"
BORRACHA NATURAL (kg),PRODUTOR,PR,"1,80","1,80","1,80","1,80","1,87","1,89","1,89","1,82","1,90","2,22","2,15","2,15"
CAFÉ ARÁBICA (60 kg),PRODUTOR,PR,"399,86","386,76","383,66","380,82","368,64","377,06","383,06","397,39","394,48","418,75","410,63","418,25"
"CAFÉ ARÁBICA TIPO 6, BEBIDA DURA (60 kg)",PRODUTOR,PR,,,,,,,,,,"402,50","389,38","391,88"
CANOLA EM GRÃOS (60 kg),PRODUTOR,PR,"57,93","56,75","59,63","58,50","56,80","57,13","61,70","63,50","67,75","70,70","68,13","67,00"
CASULO DE SEDA VERDE DE PRIMEIRA (kg) (kg),PRODUTOR,PR,"15,94","15,86","15,86","15,91","16,01","15,76","15,74","15,86","15,87","16,24","16,21","16,16"
CENTEIO EM GRÃOS (60 kg),PRODUTOR,PR,"28,00",,,,,,,,,,,
CEVADA EM GRÃOS (60 kg),PRODUTOR,PR,"31,13","31,98","32,50","32,39","35,52","36,08","35,60","38,51","39,05","40,29","38,77","39,13"
CLASSE 3 EXTRA AMARELA (kg) (kg),PRODUTOR,PR,"0,87","1,02","1,24","1,36",,,,,,,,"1,20"
ERVA MATE IN NATURA (15 kg),PRODUTOR,PR,,,,,,,,,,"15,50","15,79","15,86"
FEIJÃO CARIOCA COMUM 1 (60 kg) (60 kg),PRODUTOR,PR,"130,75",,,,,,,,,,,
FEIJÃO COMUM CORES (60 kg),PRODUTOR,PR,"142,81","141,85","138,51","123,08","113,43","113,07","116,84","107,24","120,69","127,50","141,71","160,50"
FEIJÃO COMUM PRETO (60 kg),PRODUTOR,PR,"129,19","129,56","125,03","118,49","100,44","89,02","88,58","88,97","95,70","105,34","111,24","124,30"
FRANGO VIVO (kg),PRODUTOR,PR,"2,23","2,26","2,25","2,23","2,19","2,28","2,30","2,36","2,39","2,51","2,61","2,66"
INHAME (20 kg),PRODUTOR,PR,,,,,,,,,,"22,20",,
INHAME (kg),PRODUTOR,PR,"2,12","1,74","1,74","1,91","1,90","1,90","1,90","1,90","1,90","1,90","1,98","1,95"
LARANJA INDÚSTRIA PERA (40.8 kg),PRODUTOR,PR,"13,40","12,25","11,50","12,25","13,00","12,33","12,50","12,63","12,75","12,67","12,42","13,83"
LARANJA PERA (40.8 kg),PRODUTOR,PR,"9,20","11,00","11,00","11,00","11,00","11,00","11,00","11,00","11,25","11,50","11,56","12,00"
LEITE DE VACA (l),PRODUTOR,PR,"0,91","0,87","0,85","0,86","0,89","0,93","0,99","1,02","1,03","1,01","1,00","0,99"
LEITE DE VACA IN NATURA (l),PRODUTOR,PR,,,,,,,,,,"1,04","1,01","1,00"
MARACUJÁ INDÚSTRIA (kg),PRODUTOR,PR,"2,02","1,67","1,52","1,84","1,72","1,70","1,70","1,90","2,00","2,00","2,50","1,98"
MAÇÃ FUJI (18 kg),PRODUTOR,PR,,,,,,,,,,"48,00","51,73","61,00"
MAÇÃ GALA (18 kg),PRODUTOR,PR,"42,00","39,00","37,00","37,00","39,00","39,00","44,25","45,50","47,00","52,80","56,25","61,00"
MILHO EM GRÃOS (60 kg),PRODUTOR,PR,"21,51","21,27","22,04","22,12","20,41","20,03","21,38","21,80","23,30","25,23","25,30","25,73"
NOVILHO PARA ENGORDA (cabeça),PRODUTOR,PR,,,,,,,,,,"1.695,93","1.701,00","1.762,50"
OVOS DE GALINHA GRANDE BRANCO (30 dz),PRODUTOR,PR,,,,,,,,,,"65,42","65,53","64,92"
OVOS DE GALINHA MÉDIO (dz),PRODUTOR,PR,"1,51","1,58","1,93","1,91","1,80","1,87","1,87","1,88","1,83","1,83","1,93","1,93"
PINHÃO IN NATURA (kg),PRODUTOR,PR,,,,"2,63","2,15","2,45","2,26",,,,,
RAIZ DE MANDIOCA INDÚSTRIA (t),PRODUTOR,PR,"201,45","185,35","182,32","183,35","184,39","156,52","140,26","139,04","140,43","144,94","189,43","217,85"
SOJA EM GRÃOS (60 kg),PRODUTOR,PR,"57,11","57,50","60,39","59,84","58,35","59,10","63,48","66,01","70,00","72,20","69,75","69,24"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,PR,"16,50","16,50","16,50","16,50","16,50","16,63","16,90","17,00","17,50","18,29","19,58","20,00"
SUÍNO RAÇA (kg),PRODUTOR,PR,"3,79","3,22","3,20","2,97","2,72","3,15","3,06","2,99","3,29","3,76","3,51","3,57"
SUÍNO VIVO (kg),PRODUTOR,PR,,,,,,,,,,"3,02","2,84","2,80"
TANGERINA (kg),PRODUTOR,PR,,,,,,"1,05","1,10","1,50",,,,
TOMATE LONGA VIDA (23 kg),PRODUTOR,PR,,,,,,,,,,"43,88","46,40","57,53"
TOMATE LONGA VIDA (kg),PRODUTOR,PR,"2,58","2,50","2,38","2,52","2,68","2,50","2,50","2,50","2,50","2,50","2,88","2,75"
TRIGO EM GRÃOS (60 kg),PRODUTOR,PR,"30,44","30,94","31,58","33,89","35,33","34,88","34,35","33,82","34,02","35,87","37,61","38,14"
"TRIGO PÃO, PH 75, TIPO 2 (60 kg)",PRODUTOR,PR,,,,,,,,,,"34,37","35,16","35,28"
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",PRODUTOR,PR,,,,,,,,,,"36,75","37,71","37,92"
TRITICALE EM GRÃOS (60 kg),PRODUTOR,PR,"17,67","18,30","18,74","19,10","20,01","19,10","18,83","19,06","19,22","20,09","20,66","20,66"
BATATA INGLESA LISA (kg),VAREJO,PR,,,,,,,,,,"2,58","4,31","3,05"
CARNE BOVINA ACÉM (kg),VAREJO,PR,,,,,,,,,,"13,90","16,53","16,50"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,PR,,,,,,,,,,"5,98","6,34","6,95"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,PR,,,,,,,,,,"11,75","12,46","12,50"
CEBOLA AMARELA (kg),VAREJO,PR,,,,,,,,,,"1,79","3,27","2,91"
FARINHA DE MANDIOCA TIPO 1 BRANCA (kg),VAREJO,PR,,,,,,,,,,"3,65","3,65","3,65"
"FARINHA DE MANDIOCA TIPO 1, TORRADA (kg)",VAREJO,PR,,,,,,,,,,"3,89","3,89","3,89"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,PR,,,,,,,,,,,"4,13","7,04"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,PR,,,,,,,,,,"3,95","4,29","5,33"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,PR,,,,,,,,,,"2,29","2,28","2,35"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,PR,,,,,,,,,,"4,79","4,79","5,37"
OLEO DE SOJA REFINADO (900 ml),VAREJO,PR,,,,,,,,,,,"3,45","3,49"
PÃO FRANCÊS (kg),VAREJO,PR,,,,,,,,,,"7,98","7,98","7,98"
TOMATE LONGA VIDA (kg),VAREJO,PR,,,,,,,,,,"2,89","4,13","3,99"
ABACAXI (un),ATACADO,RJ,"3,71","4,01","3,71","3,24","3,40","3,03","3,23","3,76","3,54","3,20","3,01","3,18"
ALHO (kg),ATACADO,RJ,"7,73","8,38","9,48","10,25","10,52","11,59","10,18","10,53","10,92","11,37","13,25","13,36"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,RJ,"60,47","62,34","60,84","63,47","60,79","61,46","59,79","59,59","60,21","62,65","66,21","67,07"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),ATACADO,RJ,,,,,,,,,,,"2,22","2,24"
ARROZ LONGO FINO BENEFICIADO TIPO 2 (30 kg),ATACADO,RJ,"60,94","61,73","61,43","61,80","60,23","59,42","56,25","55,50","56,12","60,95","64,46","63,87"
AÇÚCAR CRISTAL (kg),ATACADO,RJ,,,,,,,,,,,"2,30","2,39"
BANANA NANICA (kg),ATACADO,RJ,"1,39","1,31","1,29","1,32","1,55","1,42","1,32","1,32","1,34","1,37","1,67","1,79"
BANANA PRATA (kg),ATACADO,RJ,"2,34","2,64","2,17","2,25","2,21","2,13","2,02","2,01","1,79","1,62","1,66","1,99"
BATATA INGLESA (kg),ATACADO,RJ,"2,06","2,12","2,01","1,61","1,67","1,91","1,87","1,62","1,87","1,48","2,02","2,10"
BATATA-DOCE (kg),ATACADO,RJ,"1,70","1,70","1,72","1,27","1,28","1,46","1,41","1,28","1,30","1,16","1,28","1,25"
CAFÉ ARÁBICA (250 g),ATACADO,RJ,"2,98","3,04","3,11","3,12","3,17","3,22","3,20","3,16","3,17","3,23","3,34","3,35"
CAFÉ MOÍDO E TORRADO (250 g),ATACADO,RJ,,,,,,,,,,,"3,37","3,35"
CARNE DE FRANGO CONGELADO (kg),ATACADO,RJ,"4,78","4,69","4,54","4,33","4,40","4,48","4,37","4,43","4,71","4,85","5,00","5,09"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,RJ,,,,,,,,,,,"10,87","11,06"
CARÁ (kg),ATACADO,RJ,"1,75","1,56","1,85","2,33","1,88","1,68","1,67","1,78","1,94","1,91","2,40","4,91"
CEBOLA (kg),ATACADO,RJ,"1,58","1,97","2,18","2,40","3,66","3,97","4,29","4,03","3,02","1,44","2,37","2,58"
COCO VERDE (un),ATACADO,RJ,"1,66","1,80","1,29","1,48","1,39","1,87","1,52","1,56","1,42","1,48","1,50","1,69"
FARINHA DE MANDIOCA CRUA FINA (20 kg),ATACADO,RJ,"39,09","38,70","37,40","38,03","37,70","37,78","36,34","35,69","36,01","35,05","36,15","42,98"
FARINHA DE MANDIOCA TORRADA (20 kg),ATACADO,RJ,"44,78","43,82","41,10","42,79","41,15","42,59","40,20","39,30","39,28","38,02","38,79","45,74"
FARINHA DE TRIGO ESPECIAL (kg),ATACADO,RJ,"2,09","2,00","1,94","2,00","2,08","2,07","2,00","1,85","1,94","1,95","1,99","2,06"
FEIJÃO COMUM CORES (kg),ATACADO,RJ,"2,43","2,80","2,84","2,73","2,85","2,83","2,71","2,72","2,82","2,88","3,04","3,04"
FEIJÃO COMUM CORES TIPO 1 (kg),ATACADO,RJ,,,,,,,,,,,"3,05","3,04"
FEIJÃO COMUM PRETO TIPO 1 (kg),ATACADO,RJ,,,,,,,,,,,"3,41","3,31"
FUBÁ DE MILHO COMUM MIMOSO (kg),ATACADO,RJ,,,,,,,,,,,"1,15","1,16"
INHAME (kg),ATACADO,RJ,"1,63","1,55","1,60","1,61","1,49","1,52","1,38","1,27","1,28","1,26","2,22","1,82"
LARANJA PERA (kg),ATACADO,RJ,"0,80","0,81","1,02","0,97","1,04","0,99","0,95","0,88","0,91","0,95","0,95","0,95"
LEITE DE VACA EM PÓ INTEGRAL (400 g),ATACADO,RJ,"6,44","6,37","6,27","6,19","6,36","6,48","6,45","6,33","6,32","6,28","6,28","6,43"
LEITE DE VACA EM PÓ INTEGRAL (kg),ATACADO,RJ,,,,,,,,,,,"15,73","15,93"
LEITE DE VACA EM PÓ INTEGRAL INSTANTANEO (400 g),ATACADO,RJ,"7,92","7,89","7,86","7,92","8,05","8,20","8,12","8,13","8,44","8,73","9,04","9,08"
MAMÃO FORMOSA (kg),ATACADO,RJ,"1,57","1,28","1,48","1,65","1,45","1,51","1,80","1,38","1,20","1,42","1,63","1,81"
MARACUJÁ AZEDO (kg),ATACADO,RJ,"3,02","2,52","2,86","2,34","2,36","2,40","2,21","2,97","3,61","4,05","4,14","3,91"
MAÇÃ NACIONAL (kg),ATACADO,RJ,"3,23","2,91","1,95","2,48","1,72","2,13","2,70","2,88","2,72","3,11","3,82","4,39"
OLEO DE SOJA REFINADO (kg),ATACADO,RJ,"2,55","2,76","2,81","2,86","2,81","2,75","2,59","2,54","2,62","2,83","3,07","3,10"
OVOS DE GALINHA GRANDE (30 dz),ATACADO,RJ,"53,79","65,80","78,25","79,25","71,64","68,18","70,64","73,03","71,65","72,13","76,15","79,63"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,RJ,,,,,,,,,,,"77,54","79,45"
PIMENTÃO VERDE (kg),ATACADO,RJ,"1,59","2,88","2,52","2,80","2,32","2,20","2,16","2,14","1,75","2,87","1,58","1,56"
QUIABO (kg),ATACADO,RJ,"1,96","2,07","1,84","2,52","3,22","2,79","3,14","3,01","3,03","2,66","2,21","2,35"
TANGERINA (kg),ATACADO,RJ,"2,36","2,45",,"1,64","0,94","0,70","1,01","1,24","1,39","1,69","2,04","2,26"
TOMATE (kg),ATACADO,RJ,"1,51","2,01","1,85","3,47","4,12","2,12","2,38","1,89","1,63","1,51","2,10","2,34"
ABACAXI PÉROLA (t),PRODUTOR,RJ,"772,07","1.087,08","1.206,92","987,92","1.021,76","1.123,50","1.102,79","939,92","801,42","853,91","1.028,15","1.053,27"
ARROZ LONGO FINO EM CASCA (50 kg),PRODUTOR,RJ,"35,53","37,19","37,19","37,48","37,07","35,63","35,80","36,59","37,19","38,13","40,60","41,34"
BAGRE CONGELADO (kg),PRODUTOR,RJ,"2,83","2,45","2,98","3,36","2,78","1,80","2,70","3,93","2,00","2,00","2,00","2,00"
BANANA PRATA (20 kg),PRODUTOR,RJ,"12,57","14,50","14,43","15,42","17,63","18,42","21,65","16,61","16,17","15,14","14,31","17,75"
BATATA-DOCE (22 kg),PRODUTOR,RJ,"20,60","19,89","20,18","22,36","24,26","27,96","29,65","28,43","26,08","25,60","24,74","24,50"
BOI GORDO (15 kg),PRODUTOR,RJ,,,,,,,,,,"150,00","150,00","150,00"
BORRACHA NATURAL (kg),PRODUTOR,RJ,"1,87","1,84",,,,,,,,,,
CAFÉ ARÁBICA (60 kg),PRODUTOR,RJ,"426,50","424,38","413,67","408,75","385,00","361,88","377,50","380,63","391,63","424,20","431,25","425,63"
"CAFÉ ARÁBICA TIPO 6, BEBIDA DURA (60 kg)",PRODUTOR,RJ,,,,,,,,,,,"430,00","425,63"
CANA DE AÇÚCAR (t),PRODUTOR,RJ,"52,98","54,59","56,29","58,07","58,22","57,21","56,25","54,08","52,77","52,99","56,38","62,46"
CARNE BOVINA (15 kg),PRODUTOR,RJ,"141,00","132,50","130,00","130,00","136,00","135,00","135,00","135,00","138,75","144,00","150,00","150,00"
CORVINA CONGELADO (kg),PRODUTOR,RJ,"4,50","5,10","6,50","6,31","6,75","5,50","5,03","5,80","4,00","4,50","4,50","4,50"
FEIJÃO COMUM PRETO (60 kg),PRODUTOR,RJ,"140,00","156,79","155,31","145,75","140,49","134,71","128,14","131,79","129,25","138,93","137,74","136,89"
FRANGO VIVO (kg),PRODUTOR,RJ,"2,65","2,69","2,73","2,56","2,33","2,61","2,84","2,93","3,13","3,21","3,31","3,33"
LARANJA NATAL (25 kg),PRODUTOR,RJ,"20,17","21,07","20,23","20,99","21,10","20,38",,"20,64","18,85","20,41","19,09","19,60"
LARANJA SELETA (25 kg),PRODUTOR,RJ,"18,67","19,70","19,37","20,47","19,77","18,40","18,15","20,46","20,09","21,05",,
LEITE DE VACA (l),PRODUTOR,RJ,"0,98","0,88","0,83","0,82","0,83","0,84","0,88","0,95","0,97","0,98","0,96","0,93"
LEITE DE VACA IN NATURA (l),PRODUTOR,RJ,,,,,,,,,,,"0,96","0,94"
MANGA TOMMY ATKINS (25 kg),PRODUTOR,RJ,"9,05",,,,,,,,,,,"7,00"
MARACUJÁ AZEDO (kg),PRODUTOR,RJ,"1,64","1,60","2,09","2,37","1,37","1,40","1,44","1,32","1,36","1,60","1,51","1,99"
MEL DE ABELHA (25 kg),PRODUTOR,RJ,"204,00","249,00","260,00","230,00","230,00","274,00","274,00","289,00","289,00","265,68","262,50","262,50"
MILHO EM GRÃOS (60 kg),PRODUTOR,RJ,"36,30","36,87","36,86","37,87","35,89","33,36","33,24","33,42","33,97","38,93","39,95","39,84"
PESCADINHA (kg),PRODUTOR,RJ,"3,55","10,00","6,95","6,04","8,00","6,83","5,29","7,13","5,00","3,75","5,00","5,00"
RAIZ DE MANDIOCA DE MESA (20 - 22 kg),PRODUTOR,RJ,"12,69","12,57","13,95","14,02","13,00","12,06","11,96","13,42","11,97","12,72","13,53","13,46"
SARDINHA LAGE (kg),PRODUTOR,RJ,"0,55","1,35","0,28","0,22","0,28","0,38","1,07","1,25","0,15","0,45","0,75","0,75"
SUÍNO VIVO (kg),PRODUTOR,RJ,"4,48","3,83","3,75","3,35","3,42","3,68","3,70","3,70","4,29","4,47","4,29","4,30"
TANGERINA PONKAN (20 kg),PRODUTOR,RJ,,,,,"16,61","11,33","12,12","15,85","19,00","19,00",,
TANGERINA PONKAN (25 kg),PRODUTOR,RJ,,,,,"20,05","18,25","18,33","18,33","19,73","22,00",,
ARROZ LONGO FINO BENEFICIADO TIPO 1 (5 kg),VAREJO,RJ,"14,04","14,19","14,93","14,21","14,15","13,61","12,64","13,07","13,74","14,00","14,78","15,48"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,RJ,"2,80","2,83","2,96","2,97","3,00","2,72","2,55","2,73","2,72","2,83","2,81","3,08"
AÇÚCAR CRISTAL (kg),VAREJO,RJ,"2,28","2,20","2,38","2,51","2,47","2,38","2,54","2,45","2,60","2,52","2,81","3,44"
BATATA INGLESA (kg),VAREJO,RJ,,,,,,,,,,,"3,32","3,40"
CAFÉ MOÍDO E TORRADO (250 g),VAREJO,RJ,"3,82","4,00","4,12","4,09","3,95","3,87","4,18","4,04","4,11","4,21","4,00","4,31"
CARNE BOVINA CHARQUE PA MANTA (kg),VAREJO,RJ,"15,83","16,46","17,90","17,15","17,67","13,95","18,18","19,07","19,69","20,51","23,23","24,63"
CARNE DE FRANGO CONGELADO (kg),VAREJO,RJ,,,,,,,,,,,"6,85","6,51"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,RJ,,,,,,,,,,,"11,91","11,15"
EXTRATO DE TOMATE (340 g),VAREJO,RJ,"3,20","3,00","2,88","3,20","2,80","2,75","2,71","2,84","3,00","2,95","3,08","3,32"
FARINHA DE MANDIOCA CRUA FINA TIPO 1 (kg),VAREJO,RJ,"2,96","2,90","2,79","2,60","2,61","2,55","2,27","2,49","2,32","2,14","2,39","2,73"
FARINHA DE TRIGO ESPECIAL (kg),VAREJO,RJ,"2,93","2,79","2,70","3,01","2,89","2,69","2,75","2,56","2,91","2,42","2,71","2,63"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,RJ,"4,06","4,30","4,21","4,23","3,99","3,12","3,43","3,87","3,75","3,40","2,91","3,21"
FEIJÃO COMUM PRETO (kg),VAREJO,RJ,"4,33","4,62","4,40","4,22","3,93","3,73","3,72","3,87","3,88","3,79","3,92","3,85"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,RJ,,,,,,,,,,,"3,92","3,85"
FLOCOS DE MILHO PRE-COZIDO (500 g),VAREJO,RJ,"2,06","2,14","1,96","2,59","2,08","2,09","2,26","2,25","2,44","2,21","2,36","2,33"
FUBÁ DE MILHO COMUM MIMOSO (kg),VAREJO,RJ,"1,68","1,57","1,62","1,68","1,66","1,49","1,28","1,48","1,73","1,61","1,76","1,67"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,RJ,"8,70","8,69","8,90","9,01","8,48","8,33","7,85","8,97","8,96","8,68","8,53","9,14"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,RJ,,,,,,,,,,,"3,13","2,96"
